weekday;day;month;year;time;EA+ Geral (kWh);Sazonalidade;Periodo Tarifario;Energia;Energia Redes;Energia Total;Energia Redes Total;Total
Sun;3.0;1.0;2016.0;05:30;30.04;I;super-vazio;0.0444;0.0217;1.33;0.65;1.99
Sun;3.0;1.0;2016.0;05:45;30.060000000000002;I;super-vazio;0.0444;0.0217;1.33;0.65;1.99
Sun;3.0;1.0;2016.0;06:00;30.15;I;vazio;0.045;0.0225;1.36;0.68;2.04
Sun;3.0;1.0;2016.0;06:15;30.32;I;vazio;0.045;0.0225;1.36;0.68;2.05
Sun;3.0;1.0;2016.0;06:30;30.36;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;06:45;30.619999999999997;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sun;3.0;1.0;2016.0;07:00;30.6;I;vazio;0.045;0.0225;1.38;0.69;2.07
Sun;3.0;1.0;2016.0;07:15;30.47;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;07:30;30.53;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;07:45;30.339999999999996;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;08:00;30.36;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;08:15;30.35;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;08:30;30.35;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;08:45;30.259999999999998;I;vazio;0.045;0.0225;1.36;0.68;2.04
Sun;3.0;1.0;2016.0;09:00;30.33;I;vazio;0.045;0.0225;1.36;0.68;2.05
Sun;3.0;1.0;2016.0;09:15;30.310000000000002;I;vazio;0.045;0.0225;1.36;0.68;2.05
Sun;3.0;1.0;2016.0;09:30;30.38;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;09:45;30.42;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;10:00;30.4;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;10:15;30.479999999999997;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;10:30;30.45;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;10:45;30.47;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;11:00;30.509999999999998;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;11:15;30.46;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;11:30;30.43;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;11:45;30.41;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;12:00;30.46;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;12:15;30.520000000000003;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;12:30;30.509999999999998;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;12:45;30.52;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;13:00;30.529999999999998;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;13:15;30.43;I;vazio;0.045;0.0225;1.37;0.68;2.05
Sun;3.0;1.0;2016.0;13:30;30.55;I;vazio;0.045;0.0225;1.37;0.69;2.06
Sun;3.0;1.0;2016.0;13:45;30.6;I;vazio;0.045;0.0225;1.38;0.69;2.07
